id;address;datahex;updatetime;name;units;datatype;comment;disablelog;highpriolog;tagcache;export;pollinterval;visparams;enums;covincr;extid;readoninit
681;681;00;1544122481;Wejście 170;;1;;1;0;Satel;0;;;;;;
682;682;00;1477517543;Wejście 171;;1;;1;0;Satel;0;;;;;;
683;683;00;1477517543;Wejście 172;;1;;1;0;Satel;0;;;;;;
684;684;00;1590915379;Wejście 173;;1;;1;0;Satel;0;;;;;;
685;685;00;1590915379;Wejście 174;;1;;1;0;Satel;0;;;;;;
686;686;00;1477517543;Wejście 175;;1;;1;0;Satel;0;;;;;;
687;687;00;1477517543;Wejście 176;;1;;1;0;Satel;0;;;;;;
688;688;00;1544122481;Wejście 177;;1;;1;0;Satel;0;;;;;;
689;689;00;1544122481;Wejście 178;;1;;1;0;Satel;0;;;;;;
690;690;00;1477517543;Wejście 179;;1;;1;0;Satel;0;;;;;;
691;691;00;1477517543;Wejście 180;;1;;1;0;Satel;0;;;;;;
692;692;00;1590915379;Wejście 181;;1;;1;0;Satel;0;;;;;;
693;693;00;1590915379;Wejście 182;;1;;1;0;Satel;0;;;;;;
694;694;00;1477517543;Wejście 183;;1;;1;0;Satel;0;;;;;;
695;695;00;1477517543;Wejście 184;;1;;1;0;Satel;0;;;;;;
696;696;00;1544122481;Wejście 185;;1;;1;0;Satel;0;;;;;;
697;697;00;1544122481;Wejście 186;;1;;1;0;Satel;0;;;;;;
698;698;00;1477517543;Wejście 187;;1;;1;0;Satel;0;;;;;;
699;699;00;1477517543;Wejście 188;;1;;1;0;Satel;0;;;;;;
700;700;00;1590915379;Wejście 189;;1;;1;0;Satel;0;;;;;;
701;701;00;1590915379;Wejście 190;;1;;1;0;Satel;0;;;;;;
702;702;00;1477517543;Wejście 191;;1;;1;0;Satel;0;;;;;;
703;703;00;1477517543;Wejście 192;;1;;1;0;Satel;0;;;;;;
704;704;00;1544122481;Wejście 193;;1;;1;0;Satel;0;;;;;;
705;705;00;1544122481;Wejście 194;;1;;1;0;Satel;0;;;;;;
706;706;00;1477517543;Wejście 195;;1;;1;0;Satel;0;;;;;;
707;707;00;1477517543;Wejście 196;;1;;1;0;Satel;0;;;;;;
708;708;00;1590915379;Wejście 197;;1;;1;0;Satel;0;;;;;;
709;709;00;1590915379;Wejście 198;;1;;1;0;Satel;0;;;;;;
710;710;00;1477517543;Wejście 199;;1;;1;0;Satel;0;;;;;;
711;711;00;1477517543;Wejście 200;;1;;1;0;Satel;0;;;;;;
712;712;00;1544122481;Wejście 201;;1;;1;0;Satel;0;;;;;;
713;713;00;1544122481;Wejście 202;;1;;1;0;Satel;0;;;;;;
714;714;00;1477517543;Wejście 203;;1;;1;0;Satel;0;;;;;;
715;715;00;1477517543;Wejście 204;;1;;1;0;Satel;0;;;;;;
716;716;00;1590915379;Wejście 205;;1;;1;0;Satel;0;;;;;;
717;717;00;1590915379;Wejście 206;;1;;1;0;Satel;0;;;;;;
718;718;00;1477517543;Wejście 207;;1;;1;0;Satel;0;;;;;;
719;719;00;1477517543;Wejście 208;;1;;1;0;Satel;0;;;;;;
720;720;00;1544122481;Wejście 209;;1;;1;0;Satel;0;;;;;;
721;721;00;1544122481;Wejście 210;;1;;1;0;Satel;0;;;;;;
722;722;00;1477517543;Wejście 211;;1;;1;0;Satel;0;;;;;;
723;723;00;1536083918;Wejście 212;;1;;1;0;Satel;0;;;;;;
724;724;00;1590915379;Wejście 213;;1;;1;0;Satel;0;;;;;;
725;725;00;1590915379;Wejście 214;;1;;1;0;Satel;0;;;;;;
726;726;00;1477517543;Wejście 215;;1;;1;0;Satel;0;;;;;;
727;727;00;1477517543;Wejście 216;;1;;1;0;Satel;0;;;;;;
728;728;00;1544122481;Wejście 217;;1;;1;0;Satel;0;;;;;;
729;729;00;1544122481;Wejście 218;;1;;1;0;Satel;0;;;;;;
730;730;00;1477517543;Wejście 219;;1;;1;0;Satel;0;;;;;;
731;731;00;1477517543;Wejście 220;;1;;1;0;Satel;0;;;;;;
732;732;00;1590915379;Wejście 221;;1;;1;0;Satel;0;;;;;;
733;733;00;1590915379;Wejście 222;;1;;1;0;Satel;0;;;;;;
734;734;00;1477517543;Wejście 223;;1;;1;0;Satel;0;;;;;;
735;735;00;1477517543;Wejście 224;;1;;1;0;Satel;0;;;;;;
736;736;00;1544122481;Wejście 225;;1;;1;0;Satel;0;;;;;;
737;737;00;1544122481;Wejście 226;;1;;1;0;Satel;0;;;;;;
738;738;00;1477517543;Wejście 227;;1;;1;0;Satel;0;;;;;;
739;739;00;1477517543;Wejście 228;;1;;1;0;Satel;0;;;;;;
740;740;00;1590915379;Wejście 229;;1;;1;0;Satel;0;;;;;;
741;741;00;1590915379;Wejście 230;;1;;1;0;Satel;0;;;;;;
742;742;00;1477517543;Wejście 231;;1;;1;0;Satel;0;;;;;;
743;743;00;1477517543;Wejście 232;;1;;1;0;Satel;0;;;;;;
744;744;00;1544122481;Wejście 233;;1;;1;0;Satel;0;;;;;;
745;745;00;1544122481;Wejście 234;;1;;1;0;Satel;0;;;;;;
746;746;00;1477517543;Wejście 235;;1;;1;0;Satel;0;;;;;;
747;747;00;1477517543;Wejście 236;;1;;1;0;Satel;0;;;;;;
748;748;00;1590915379;Wejście 237;;1;;1;0;Satel;0;;;;;;
749;749;00;1590915379;Wejście 238;;1;;1;0;Satel;0;;;;;;
750;750;00;1477517543;Wejście 239;;1;;1;0;Satel;0;;;;;;
751;751;00;1477517543;Wejście 240;;1;;1;0;Satel;0;;;;;;
752;752;00;1544122481;Wejście 241;;1;;1;0;Satel;0;;;;;;
753;753;00;1544122481;Wejście 242;;1;;1;0;Satel;0;;;;;;
754;754;00;1477517543;Wejście 243;;1;;1;0;Satel;0;;;;;;
755;755;00;1536083915;Wejście 244;;1;;1;0;Satel;0;;;;;;
756;756;00;1590915379;Wejście 245;;1;;1;0;Satel;0;;;;;;
757;757;00;1590915379;Wejście 246;;1;;1;0;Satel;0;;;;;;
758;758;00;1592845446;Wejście 247;;1;;1;0;Satel;0;;;;;;
759;759;00;1538139925;Wejście 248;;1;;1;0;Satel;0;;;;;;
760;760;00;1590915377;Wejście 249_OGRODNIK SALON;;1;;1;0;Satel;0;;;;;;
761;761;00;1590915377;Wejście 250_OGRODNIK WEJ;;1;;1;0;Satel;0;;;;;;
762;762;00;1477517543;Wejście 251_PILOT BRAMA;;1;;0;0;Satel, Winda_monitor;0;;;;;;
763;763;00;1477517543;Wejście 252_PIL OŚWIETLENIE;;1;;1;0;Satel;0;;;;;;
764;764;01;1501765883;Wejście 253_PIL GARAŻ;;1;;1;0;Satel;0;;;;;;
765;765;01;1501765883;Wejście 254_PIL DRZWI;;1;;1;0;Satel;0;;;;;;
766;766;00;1477552083;Wejście 255_PIL NAPAD;;1;;1;0;Satel;0;;;;;;
767;767;00;1477568810;Wejście 256_PIL UZBROJENIE GARAŻ;;1;;1;0;Satel;0;;;;;;
768;768;00;1592846129;Wyjście 1_ALARM POŻ/WŁAM_status;;1;;1;0;Satel;0;;;;;;
769;769;01;1590915396;Wyjście 2_ZASILANIE 20min;;1;;1;0;Satel;0;;;;;;
770;770;01;1590915396;Wyjście 3_ZASILANIE 30sek;;1;;1;0;Satel;0;;;;;;
771;771;01;1592846129;Wyjście 4_ZASILANIE 30sek;;1;;1;0;Satel;0;;;;;;
772;772;00;1592846129;Wyjście 5_WYZW ELEKTROZACZ_status;;1;;1;0;Satel;0;;;;;;
773;773;00;1590915379;Wyjście 6_OŚWIET. FRONT_status;;1;;1;0;Satel;0;;;;;;
774;774;00;1536159839;Wyjście 7_OŚWIE. WEJ.BASEN_status;;1;;1;0;Satel;0;;;;;;
775;775;00;1536156903;Wyjście 8_OŚWIET.TARAS_status;;1;;1;0;Satel;0;;;;;;
776;776;00;1544122481;Wyjście 9_OŚWIET.OGRÓD_status;;1;;1;0;Satel;0;;;;;;
777;777;00;1592846129;Wyjście 10_OSWIET.ALTANA_status;;1;;1;0;Satel;0;;;;;;
778;778;00;1592846129;Wyjście 11_OSWIE.TREJAŻ_status;;1;;1;0;Satel;0;;;;;;
779;779;00;1592846129;Wyjście 12_OSWIET.NAPAD_status;;1;;1;0;Satel;0;;;;;;
780;780;00;1591196950;Wyjście 13_;;1;;1;0;Satel;0;;;;;;
781;781;00;1590915379;Wyjście 14_;;1;;1;0;Satel;0;;;;;;
782;782;00;1536086351;Wyjście 15_;;1;;1;0;Satel;0;;;;;;
783;783;00;1535714993;Wyjście 16_;;1;;1;0;Satel;0;;;;;;
784;784;00;1592662116;Wyjście 17_PIL BRAMA_status;;1;;0;0;Satel;0;;;;;;
785;785;00;1590235486;Wyjście 18_PIL OŚWIETLENI_status;;1;;1;0;Satel;0;;;;;;
786;786;00;1586452104;Wyjście 19_PIL GARAŻ_status;;1;;1;0;Satel;0;;;;;;
787;787;00;1536080822;Wyjście 20_CZUJKI ZALANIA_status;;1;;1;0;Satel;0;;;;;;
788;788;00;1590915379;Wyjście 21_CZUJKI ME_status;;1;;1;0;Satel;0;;;;;;
789;789;00;1592545380;Wyjście 22_WSKAŹNIK BRAMA_status;;1;;0;0;Satel;0;;;;;;
790;790;00;1591723522;Wyjście 23_NAPAD_status;;1;;1;0;Satel;0;;;;;;
791;791;00;1538139927;Wyjście 24_;;1;;1;0;Satel;0;;;;;;
792;792;00;1581589112;Wyjście 25_;;1;;1;0;Satel;0;;;;;;
793;793;00;1544122481;Wyjście 26_;;1;;1;0;Satel;0;;;;;;
794;794;00;1573570434;Wyjście 27_;;1;;1;0;Satel;0;;;;;;
795;795;00;1501738573;Wyjście 28_;;1;;1;0;Satel;0;;;;;;
796;796;00;1591196954;Wyjście 29_PIL DRZWI_status;;1;;1;0;Satel;0;;;;;;
797;797;00;1592509892;Wyjście 30_WSKAŹNIK CZUWAN_status;;1;;1;0;Satel;0;;;;;;
798;798;00;1591724410;Wyjście 31_CZUWANIE GARAŻ_status;;1;;1;0;Satel;0;;;;;;
799;799;00;1530919836;Wyjście 32_;;1;;1;0;Satel;0;;;;;;
800;800;00;1592851286;Wyjście 33_;;1;;1;0;Satel;0;;;;;;
801;801;00;1592849851;Wyjście 34_;;1;;1;0;Satel;0;;;;;;
802;802;00;1592851183;Wyjście 35_;;1;;1;0;Satel;0;;;;;;
803;803;00;1592851178;Wyjście 36_;;1;;1;0;Satel;0;;;;;;
804;804;00;1592850814;Wyjście 37_;;1;;1;0;Satel;0;;;;;;
805;805;00;1592851286;Wyjście 38_;;1;;1;0;Satel;0;;;;;;
806;806;00;1591724410;Wyjście 39_;;1;;1;0;Satel;0;;;;;;
807;807;00;1534880048;Wyjście 40_;;1;;1;0;Satel;0;;;;;;
808;808;00;1592387238;Wyjście 41_;;1;;1;0;Satel;0;;;;;;
809;809;00;1586430147;Wyjście 42_;;1;;1;0;Satel;0;;;;;;
810;810;00;1592576416;Wyjście 43_;;1;;1;0;Satel;0;;;;;;
811;811;00;1592838868;Wyjście 44_;;1;;1;0;Satel;0;;;;;;
812;812;00;1592574658;Wyjście 45_;;1;;1;0;Satel;0;;;;;;
813;813;00;1592387238;Wyjście 46_;;1;;1;0;Satel;0;;;;;;
814;814;00;1563554521;Wyjście 47_;;1;;1;0;Satel;0;;;;;;
815;815;00;1506417211;Wyjście 48_;;1;;1;0;Satel;0;;;;;;
816;816;00;1544122481;Wyjście 49_;;1;;1;0;Satel;0;;;;;;
817;817;00;1544122481;Wyjście 50_;;1;;1;0;Satel;0;;;;;;
818;818;00;1477568785;Wyjście 51_;;1;;1;0;Satel;0;;;;;;
819;819;00;1477568785;Wyjście 52_;;1;;1;0;Satel;0;;;;;;
820;820;00;1590915380;Wyjście 53_;;1;;1;0;Satel;0;;;;;;
821;821;00;1590915380;Wyjście 54_;;1;;1;0;Satel;0;;;;;;
822;822;00;1477568785;Wyjście 55_;;1;;1;0;Satel;0;;;;;;
823;823;00;1535427258;Wyjście 56_;;1;;1;0;Satel;0;;;;;;
824;824;00;1544122481;Wyjście 57_;;1;;1;0;Satel;0;;;;;;
825;825;00;1544122481;Wyjście 58_;;1;;1;0;Satel;0;;;;;;
826;826;00;1477568785;Wyjście 59_;;1;;1;0;Satel;0;;;;;;
827;827;00;1477568785;Wyjście 60_;;1;;1;0;Satel;0;;;;;;
828;828;00;1590915380;Wyjście 61_;;1;;1;0;Satel;0;;;;;;
829;829;00;1590915380;Wyjście 62_;;1;;1;0;Satel;0;;;;;;
830;830;00;1477568785;Wyjście 63_;;1;;1;0;Satel;0;;;;;;
831;831;00;1502776380;Wyjście 64_;;1;;1;0;Satel;0;;;;;;
832;832;00;1544122481;Wyjście 65_;;1;;1;0;Satel;0;;;;;;
833;833;00;1544122481;Wyjście 66_;;1;;1;0;Satel;0;;;;;;
834;834;00;1477568785;Wyjście 67_;;1;;1;0;Satel;0;;;;;;
835;835;00;1477568785;Wyjście 68_;;1;;1;0;Satel;0;;;;;;
836;836;00;1590915380;Wyjście 69_;;1;;1;0;Satel;0;;;;;;
837;837;00;1590915380;Wyjście 70_;;1;;1;0;Satel;0;;;;;;
838;838;00;1477568785;Wyjście 71_;;1;;1;0;Satel;0;;;;;;
839;839;00;1477568785;Wyjście 72_;;1;;1;0;Satel;0;;;;;;
840;840;00;1544122481;Wyjście 73_;;1;;1;0;Satel;0;;;;;;
841;841;00;1544122481;Wyjście 74_;;1;;1;0;Satel;0;;;;;;
842;842;00;1477568785;Wyjście 75_;;1;;1;0;Satel;0;;;;;;
843;843;00;1477568785;Wyjście 76_;;1;;1;0;Satel;0;;;;;;
844;844;00;1590915380;Wyjście 77_;;1;;1;0;Satel;0;;;;;;
845;845;00;1590915380;Wyjście 78_;;1;;1;0;Satel;0;;;;;;
846;846;00;1477568785;Wyjście 79_;;1;;1;0;Satel;0;;;;;;
847;847;00;1477568785;Wyjście 80_;;1;;1;0;Satel;0;;;;;;
848;848;00;1544122481;Wyjście 81_;;1;;1;0;Satel;0;;;;;;
849;849;00;1544122481;Wyjście 82_;;1;;1;0;Satel;0;;;;;;
850;850;00;1477568785;Wyjście 83_;;1;;1;0;Satel;0;;;;;;
851;851;00;1477568785;Wyjście 84_;;1;;1;0;Satel;0;;;;;;
852;852;00;1590915380;Wyjście 85_;;1;;1;0;Satel;0;;;;;;
853;853;00;1590915380;Wyjście 86_;;1;;1;0;Satel;0;;;;;;
854;854;00;1477568785;Wyjście 87_;;1;;1;0;Satel;0;;;;;;
855;855;00;1477568785;Wyjście 88_;;1;;1;0;Satel;0;;;;;;
856;856;00;1544122481;Wyjście 89_;;1;;1;0;Satel;0;;;;;;
857;857;00;1544122481;Wyjście 90_;;1;;1;0;Satel;0;;;;;;
858;858;00;1506955411;Wyjście 91_;;1;;1;0;Satel;0;;;;;;
859;859;00;1477568785;Wyjście 92_;;1;;1;0;Satel;0;;;;;;
860;860;00;1590915380;Wyjście 93_;;1;;1;0;Satel;0;;;;;;
861;861;00;1590915380;Wyjście 94_;;1;;1;0;Satel;0;;;;;;
862;862;00;1477568785;Wyjście 95_;;1;;1;0;Satel;0;;;;;;
863;863;00;1477568785;Wyjście 96_;;1;;1;0;Satel;0;;;;;;
864;864;00;1544122481;Wyjście 97_;;1;;1;0;Satel;0;;;;;;
865;865;00;1544122481;Wyjście 98_;;1;;1;0;Satel;0;;;;;;
866;866;00;1505899704;Wyjście 99_;;1;;1;0;Satel;0;;;;;;
867;867;00;1502287567;Wyjście 100_;;1;;1;0;Satel;0;;;;;;
868;868;00;1590915380;Wyjście 101_;;1;;1;0;Satel;0;;;;;;
869;869;00;1590915380;Wyjście 102_;;1;;1;0;Satel;0;;;;;;
870;870;00;1506352336;Wyjście 103_;;1;;1;0;Satel;0;;;;;;
871;871;00;1477568785;Wyjście 104_;;1;;1;0;Satel;0;;;;;;
872;872;00;1544122481;Wyjście 105_;;1;;1;0;Satel;0;;;;;;
873;873;00;1544122481;Wyjście 106_;;1;;1;0;Satel;0;;;;;;
874;874;00;1477568785;Wyjście 107_;;1;;1;0;Satel;0;;;;;;
875;875;00;1477568785;Wyjście 108_;;1;;1;0;Satel;0;;;;;;
876;876;00;1590915380;Wyjście 109_;;1;;1;0;Satel;0;;;;;;
877;877;00;1590915380;Wyjście 110_;;1;;1;0;Satel;0;;;;;;
878;878;00;1477568785;Wyjście 111_;;1;;1;0;Satel;0;;;;;;
879;879;00;1477568785;Wyjście 112_;;1;;1;0;Satel;0;;;;;;
880;880;00;1544122481;Wyjście 113_;;1;;1;0;Satel;0;;;;;;
881;881;00;1544122481;Wyjście 114_;;1;;1;0;Satel;0;;;;;;
882;882;00;1477568785;Wyjście 115_;;1;;1;0;Satel;0;;;;;;
883;883;00;1477568785;Wyjście 116_;;1;;1;0;Satel;0;;;;;;
884;884;00;1590915380;Wyjście 117_;;1;;1;0;Satel;0;;;;;;
885;885;00;1590915380;Wyjście 118_;;1;;1;0;Satel;0;;;;;;
886;886;00;1477568785;Wyjście 119_;;1;;1;0;Satel;0;;;;;;
887;887;00;1477568785;Wyjście 120_;;1;;1;0;Satel;0;;;;;;
888;888;00;1544122481;Wyjście 121_;;1;;1;0;Satel;0;;;;;;
889;889;00;1544122481;Wyjście 122_;;1;;1;0;Satel;0;;;;;;
890;890;00;1534879807;Wyjście 123_;;1;;1;0;Satel;0;;;;;;
891;891;00;1535427258;Wyjście 124_;;1;;1;0;Satel;0;;;;;;
892;892;00;1590915380;Wyjście 125_;;1;;1;0;Satel;0;;;;;;
893;893;00;1590915380;Wyjście 126_;;1;;1;0;Satel;0;;;;;;
894;894;00;1477568785;Wyjście 127_;;1;;1;0;Satel;0;;;;;;
895;895;00;1534752003;Wyjście 128_;;1;;1;0;Satel;0;;;;;;
896;896;00;1544122481;Wyjście 129_;;1;;1;0;Satel;0;;;;;;
897;897;00;1544122481;Wyjście 130_;;1;;1;0;Satel;0;;;;;;
898;898;00;1529435132;Wyjście 131_;;1;;1;0;Satel;0;;;;;;
899;899;00;1528508718;Wyjście 132_;;1;;1;0;Satel;0;;;;;;
900;900;00;1590915380;Wyjście 133_;;1;;1;0;Satel;0;;;;;;
901;901;00;1590915380;Wyjście 134_;;1;;1;0;Satel;0;;;;;;
902;902;00;1534991647;Wyjście 135_;;1;;1;0;Satel;0;;;;;;
903;903;00;1534991647;Wyjście 136_;;1;;1;0;Satel;0;;;;;;
904;904;00;1544122481;Wyjście 137_;;1;;1;0;Satel;0;;;;;;
905;905;00;1544122481;Wyjście 138_;;1;;1;0;Satel;0;;;;;;
906;906;00;1535476573;Wyjście 139_;;1;;1;0;Satel;0;;;;;;
907;907;00;1530780043;Wyjście 140_;;1;;1;0;Satel;0;;;;;;
908;908;00;1590915380;Wyjście 141_;;1;;1;0;Satel;0;;;;;;
909;909;00;1590915380;Wyjście 142_;;1;;1;0;Satel;0;;;;;;
910;910;00;1477568785;Wyjście 143_;;1;;1;0;Satel;0;;;;;;
911;911;00;1502776380;Wyjście 144_;;1;;1;0;Satel;0;;;;;;
912;912;00;1544122481;Wyjście 145_;;1;;1;0;Satel;0;;;;;;
913;913;00;1544122481;Wyjście 146_;;1;;1;0;Satel;0;;;;;;
914;914;00;1477568785;Wyjście 147_;;1;;1;0;Satel;0;;;;;;
915;915;00;1477568785;Wyjście 148_;;1;;1;0;Satel;0;;;;;;
916;916;00;1590915380;Wyjście 149_;;1;;1;0;Satel;0;;;;;;
917;917;00;1590915380;Wyjście 150_;;1;;1;0;Satel;0;;;;;;
918;918;00;1477568785;Wyjście 151_;;1;;1;0;Satel;0;;;;;;
919;919;00;1477568785;Wyjście 152_;;1;;1;0;Satel;0;;;;;;
920;920;00;1544122481;Wyjście 153_;;1;;1;0;Satel;0;;;;;;
921;921;00;1544122481;Wyjście 154_;;1;;1;0;Satel;0;;;;;;
922;922;00;1477568785;Wyjście 155_;;1;;1;0;Satel;0;;;;;;
923;923;00;1477568785;Wyjście 156_;;1;;1;0;Satel;0;;;;;;
924;924;00;1590915380;Wyjście 157_;;1;;1;0;Satel;0;;;;;;
925;925;00;1590915380;Wyjście 158_;;1;;1;0;Satel;0;;;;;;
926;926;00;1477568785;Wyjście 159_;;1;;1;0;Satel;0;;;;;;
927;927;00;1477568785;Wyjście 160_;;1;;1;0;Satel;0;;;;;;
928;928;00;1544122481;Wyjście 161_;;1;;1;0;Satel;0;;;;;;
929;929;00;1544122481;Wyjście 162_;;1;;1;0;Satel;0;;;;;;
930;930;00;1477568785;Wyjście 163_;;1;;1;0;Satel;0;;;;;;
931;931;00;1477568785;Wyjście 164_;;1;;1;0;Satel;0;;;;;;
932;932;00;1590915380;Wyjście 165_;;1;;1;0;Satel;0;;;;;;
933;933;00;1590915380;Wyjście 166_;;1;;1;0;Satel;0;;;;;;
934;934;00;1477568785;Wyjście 167_;;1;;1;0;Satel;0;;;;;;
935;935;00;1477568785;Wyjście 168_;;1;;1;0;Satel;0;;;;;;
936;936;00;1544122481;Wyjście 169_;;1;;1;0;Satel;0;;;;;;
937;937;00;1544122481;Wyjście 170_;;1;;1;0;Satel;0;;;;;;
938;938;00;1477568785;Wyjście 171_;;1;;1;0;Satel;0;;;;;;
939;939;00;1477568785;Wyjście 172_;;1;;1;0;Satel;0;;;;;;
940;940;00;1590915380;Wyjście 173_;;1;;1;0;Satel;0;;;;;;
941;941;00;1590915380;Wyjście 174_;;1;;1;0;Satel;0;;;;;;
942;942;00;1477568785;Wyjście 175_;;1;;1;0;Satel;0;;;;;;
943;943;00;1477568785;Wyjście 176_;;1;;1;0;Satel;0;;;;;;
944;944;00;1544122481;Wyjście 177_;;1;;1;0;Satel;0;;;;;;
945;945;00;1544122481;Wyjście 178_;;1;;1;0;Satel;0;;;;;;
946;946;00;1477568785;Wyjście 179_;;1;;1;0;Satel;0;;;;;;
947;947;00;1477568785;Wyjście 180_;;1;;1;0;Satel;0;;;;;;
948;948;00;1590915380;Wyjście 181_;;1;;1;0;Satel;0;;;;;;
949;949;00;1590915380;Wyjście 182_;;1;;1;0;Satel;0;;;;;;
950;950;00;1477568785;Wyjście 183_;;1;;1;0;Satel;0;;;;;;
951;951;00;1477568785;Wyjście 184_;;1;;1;0;Satel;0;;;;;;
952;952;00;1544122481;Wyjście 185_;;1;;1;0;Satel;0;;;;;;
953;953;00;1544122481;Wyjście 186_;;1;;1;0;Satel;0;;;;;;
954;954;00;1477568785;Wyjście 187_;;1;;1;0;Satel;0;;;;;;
955;955;00;1477568785;Wyjście 188_;;1;;1;0;Satel;0;;;;;;
956;956;00;1590915380;Wyjście 189_;;1;;1;0;Satel;0;;;;;;
957;957;00;1590915380;Wyjście 190_;;1;;1;0;Satel;0;;;;;;
958;958;00;1477568785;Wyjście 191_;;1;;1;0;Satel;0;;;;;;
959;959;00;1477568785;Wyjście 192_;;1;;1;0;Satel;0;;;;;;
960;960;00;1544122481;Wyjście 193_;;1;;1;0;Satel;0;;;;;;
961;961;00;1544122481;Wyjście 194_;;1;;1;0;Satel;0;;;;;;
962;962;00;1477568785;Wyjście 195_;;1;;1;0;Satel;0;;;;;;
963;963;00;1477568785;Wyjście 196_;;1;;1;0;Satel;0;;;;;;
964;964;00;1590915380;Wyjście 197_;;1;;1;0;Satel;0;;;;;;
965;965;00;1590915380;Wyjście 198_;;1;;1;0;Satel;0;;;;;;
966;966;00;1477568785;Wyjście 199_;;1;;1;0;Satel;0;;;;;;
967;967;00;1477568785;Wyjście 200_;;1;;1;0;Satel;0;;;;;;
968;968;00;1544122481;Wyjście 201_;;1;;1;0;Satel;0;;;;;;
969;969;00;1544122481;Wyjście 202_;;1;;1;0;Satel;0;;;;;;
970;970;00;1477568785;Wyjście 203_;;1;;1;0;Satel;0;;;;;;
971;971;00;1477568785;Wyjście 204_;;1;;1;0;Satel;0;;;;;;
972;972;00;1590915380;Wyjście 205_;;1;;1;0;Satel;0;;;;;;
973;973;00;1590915380;Wyjście 206_;;1;;1;0;Satel;0;;;;;;
974;974;00;1477568785;Wyjście 207_;;1;;1;0;Satel;0;;;;;;
975;975;00;1477568785;Wyjście 208_;;1;;1;0;Satel;0;;;;;;
976;976;00;1544122481;Wyjście 209_;;1;;1;0;Satel;0;;;;;;
977;977;00;1544122481;Wyjście 210_;;1;;1;0;Satel;0;;;;;;
978;978;00;1477568785;Wyjście 211_;;1;;1;0;Satel;0;;;;;;
979;979;00;1477568785;Wyjście 212_;;1;;1;0;Satel;0;;;;;;
980;980;00;1590915380;Wyjście 213_;;1;;1;0;Satel;0;;;;;;
981;981;00;1590915380;Wyjście 214_;;1;;1;0;Satel;0;;;;;;
982;982;00;1477568785;Wyjście 215_;;1;;1;0;Satel;0;;;;;;
983;983;00;1477568785;Wyjście 216_;;1;;1;0;Satel;0;;;;;;
984;984;00;1544122481;Wyjście 217_;;1;;1;0;Satel;0;;;;;;
985;985;00;1544122481;Wyjście 218_;;1;;1;0;Satel;0;;;;;;
986;986;00;1477568785;Wyjście 219_;;1;;1;0;Satel;0;;;;;;
987;987;00;1477568785;Wyjście 220_;;1;;1;0;Satel;0;;;;;;
988;988;00;1590915380;Wyjście 221_;;1;;1;0;Satel;0;;;;;;
989;989;00;1590915380;Wyjście 222_;;1;;1;0;Satel;0;;;;;;
990;990;00;1477568785;Wyjście 223_;;1;;1;0;Satel;0;;;;;;
991;991;00;1477568785;Wyjście 224_;;1;;1;0;Satel;0;;;;;;
992;992;00;1544122481;Wyjście 225_;;1;;1;0;Satel;0;;;;;;
993;993;00;1544122481;Wyjście 226_;;1;;1;0;Satel;0;;;;;;
994;994;00;1477568785;Wyjście 227_;;1;;1;0;Satel;0;;;;;;
995;995;00;1477568785;Wyjście 228_;;1;;1;0;Satel;0;;;;;;
996;996;00;1590915380;Wyjście 229_;;1;;1;0;Satel;0;;;;;;
997;997;00;1590915380;Wyjście 230_;;1;;1;0;Satel;0;;;;;;
998;998;;1477568785;Wyjście 231_;;1;;1;0;Satel;0;;;;;;
999;999;;1477568785;Wyjście 232_;;1;;1;0;Satel;0;;;;;;
1000;1000;00;1544122481;Wyjście 233_;;1;;1;0;Satel;0;;;;;;
1001;1001;00;1544122481;Wyjście 234_;;1;;1;0;Satel;0;;;;;;
1002;1002;;1477568785;Wyjście 235_;;1;;1;0;Satel;0;;;;;;
1003;1003;;1477568785;Wyjście 236_;;1;;1;0;Satel;0;;;;;;
1004;1004;00;1590915380;Wyjście 237_;;1;;1;0;Satel;0;;;;;;
1005;1005;00;1590915380;Wyjście 238_;;1;;1;0;Satel;0;;;;;;
1006;1006;;1477568785;Wyjście 239_;;1;;1;0;Satel;0;;;;;;
1007;1007;;1477568785;Wyjście 240_;;1;;1;0;Satel;0;;;;;;
1008;1008;00;1544122481;Wyjście 241_;;1;;1;0;Satel;0;;;;;;
1009;1009;00;1544122481;Wyjście 242_;;1;;1;0;Satel;0;;;;;;
1010;1010;;1477568785;Wyjście 243_;;1;;1;0;Satel;0;;;;;;
1011;1011;;1477568785;Wyjście 244_;;1;;1;0;Satel;0;;;;;;
1012;1012;00;1590915380;Wyjście 245_;;1;;1;0;Satel;0;;;;;;
1013;1013;00;1590915380;Wyjście 246_;;1;;1;0;Satel;0;;;;;;
1014;1014;;1477568785;Wyjście 247_;;1;;1;0;Satel;0;;;;;;
1015;1015;;1477568785;Wyjście 248_;;1;;1;0;Satel;0;;;;;;
1016;1016;00;1590915378;Wyjście 249_;;1;;1;0;Satel;0;;;;;;
1017;1017;00;1590915378;Wyjście 250_;;1;;1;0;Satel;0;;;;;;
1018;1018;;1477568785;Wyjście 251_;;1;;1;0;Satel;0;;;;;;
1019;1019;;1477568785;Wyjście 252_;;1;;1;0;Satel;0;;;;;;
1020;1020;01;1501765883;Wyjście 253_;;1;;1;0;Satel;0;;;;;;
1021;1021;01;1501765883;Wyjście 254_;;1;;1;0;Satel;0;;;;;;
1022;1022;;1477568785;Wyjście 255_;;1;;1;0;Satel;0;;;;;;
